scene	code_index	source	jp_text	en_text	zh_text	original_controls	pc_status	match_kind
SEEN7401_2	1989	pc-safe	`春原@「ま、芽衣もついてきたそうにしてるしさ…もう一押ししといたほうがいいかと思って」	`Sunohara@Well, it's just that it looks like Mei's still gonna tag along... so I figured I'd try one more time.	`春原@「不过因为芽衣还跟着…所以我觉得应该演得更逼真一些」		equal-segment	alias-unique
SEEN7401_2	1991	pc-safe	`＊Ｂ@「やりすぎて、馬脚を表わさないといいけどな」	`＊Ｂ@Yeah, it'd be nice if you didn't overdo it and end up revealing your whole scheme.	`＊Ｂ@「不要因为演过火露出马脚就好」		equal-segment	alias-unique
SEEN7401_2	2007	pc-safe	`早苗@「あのーっ、どうされたんですか？」	`Sanae@Um... is something the matter?	`早苗@「那个─发生什么事了吗？」		equal-segment	alias-unique
SEEN7401_2	2023	pc-safe	`春原@「いや、なんでもないっすっ」	`Sunohara@No, nothing at all!	`春原@「没，什么事都没有」		equal-segment	alias-unique
SEEN7401_2	2025	pc-safe	`春原@「いきましょう、早苗さんっ」	`Sunohara@Let's go, Sanae-san!	`春原@「我们走吧，早苗」		anchor	alias-unique
SEEN7401_2	2041	pc-safe	焦った様子で、早苗さんのもとへ戻っていく。	He rushes back over to Sanae-san in a flustered state.	他急急忙忙地回到早苗那边。		equal-segment	alias-unique
SEEN7401_2	2043	pc-safe	互いに微笑みあいながら、公園を出ていった。	The two of them smile at each other as they leave the park.	她们微笑地望着彼此走出公园。		equal-segment	alias-unique
SEEN7401_2	2045	pc-safe	`＊Ｂ@（ったくよぉ…）	`＊Ｂ@(Seriously, this guy...)	`＊Ｂ@（真是的…）		equal-segment	alias-unique
SEEN7401_2	2061	pc-safe	`芽衣@「＊Ａさん、わたしたちもいきましょう」	`Mei@＊Ａ-san, we should go, too.	`芽衣@「＊Ａ，我们也出发吧」		equal-segment	alias-unique
SEEN7401_2	2063	pc-safe	`＊Ｂ@「やっぱり、ついていくのか？」	`＊Ｂ@So you're really going to follow them?	`＊Ｂ@「果然要跟去吗？」		equal-segment	alias-unique
SEEN7401_2	2065	pc-safe	`芽衣@「はいっ、よろしければ」	`Mei@Yes. If you don't mind.	`芽衣@「嗯，可以的话」		anchor	alias-unique
SEEN7401_2	2067	pc-safe	`＊Ｂ@「でも、デートのあとをついて回るっていうのも、なんだかな」	`＊Ｂ@I don't know how I feel about following someone around on their date, though.	`＊Ｂ@「不过跟在约会的人后面跑来跑去，有些不自在吧」		equal-segment	alias-unique
SEEN7401_2	2083	pc-safe	`芽衣@「ダブルデートと考えれば、おかしくないですよ」	`Mei@It's not strange if you just think of it as a double date.	`芽衣@「当成是双重约会的话就没什么好奇怪的了」		equal-segment	alias-unique
SEEN7401_2	2085	pc-safe	`＊Ｂ@「それって、相手はもちろん…」	`＊Ｂ@And the one you're going out with...?	`＊Ｂ@「那么，对象就是…」		equal-segment	alias-unique
SEEN7401_2	2101	pc-safe	`芽衣@「わたしと、＊Ａさんに決まってます」	`Mei@It's you, of course.	`芽衣@「当然是我和＊Ａ了」		equal-segment	alias-unique
SEEN7401_2	2103	pc-safe	`＊Ｂ@「だよな…」	`＊Ｂ@That's what I thought...	`＊Ｂ@「是啊…」		equal-segment	alias-unique
SEEN7401_2	2119	pc-safe	`芽衣@「ああっ、見えなくなっちゃいます」	`Mei@Aah! We're about to lose them.	`芽衣@「啊，快看不见他们了」		equal-segment	alias-unique
SEEN7401_2	2135	pc-safe	`芽衣@「ほらっ、いきましょうっ」	`Mei@Come on, let's go!	`芽衣@「快点出发吧」		equal-segment	alias-unique
SEEN7401_2	2151	pc-safe	くいくいと、袖を引かれる。	She pulls on my sleeve.	她扯了扯我的袖子。		equal-segment	alias-unique
SEEN7401_2	2154	pc-safe	重い足取りで、その後に続いた。	I follow after them with a heavy gait.	我迈着沉重的脚步跟在后面。		equal-segment	alias-unique
SEEN7401_2	2186	pc-safe	`芽衣@「あっ、手を繋いだ」	`Mei@Ah! They're going to hold hands!	`芽衣@「啊，他们牵手了」		equal-segment	alias-unique
SEEN7401_2	2188	pc-safe	`芽衣@「あっ、手を振り払ったっ」	`Mei@Ah. She brushed off his hand.	`芽衣@「啊，把手甩开了」		anchor	alias-unique
SEEN7401_2	2204	pc-safe	`芽衣@「おにいちゃん、真っ赤だよぉ…」	`Mei@Onii-chan's face is so red...	`芽衣@「哥哥的脸变得通红…」		equal-segment	alias-unique
SEEN7401_2	2220	pc-safe	先をいく、春原と早苗さん。	Up ahead are Sunohara and Sanae-san.	春原和早苗走在前面。		equal-segment	alias-unique
SEEN7401_2	2222	pc-safe	少し間隔をとって、俺と芽衣ちゃんがついていく。	Mei-chan and I are following after them from a little distance away.	我和芽衣隔了一段距离跟在他们后面。		equal-segment	alias-unique
SEEN7401_2	2224	pc-safe	春原は緊張しきりだったが、それでも早苗さんは、ニコニコと微笑んでいてくれた。	Sunohara is nervous the entire time, but Sanae-san keeps smiling at him pleasantly despite that.	春原已经紧张到了极点，而早苗仍旧满脸微笑。		equal-segment	alias-unique
SEEN7401_2	2240	pc-safe	`芽衣@「ふーん…でも、仲よさそうですね」	`Mei@Hmm... But, well, they do seem friendly.	`芽衣@「嗯─…看起来很亲密啊」		equal-segment	alias-unique
SEEN7401_2	2242	pc-safe	`＊Ｂ@「まぁ…な」	`＊Ｂ@I guess...	`＊Ｂ@「是…啊」		equal-segment	alias-unique
SEEN7401_2	2244	pc-safe	`芽衣@「ちょっと、羨ましくなってきたなぁ…」	`Mei@I feel kind of jealous now...	`芽衣@「我有些羡慕了…」		anchor	alias-unique
SEEN7401_2	2260	pc-safe	`芽衣@「わたしたちも、仲良くしましょうか？」	`Mei@Why don't we get friendly, too?	`芽衣@「我们也亲密一些吧？」		equal-segment	alias-unique
SEEN7401_2	2262	pc-safe	`＊Ｂ@「仲良くって…」	`＊Ｂ@What do you mean ❝friendly❞...?	`＊Ｂ@「怎么亲密…」		equal-segment	alias-unique
SEEN7401_2	2278	pc-safe	`芽衣@「えいっ」	`Mei@Hiyah!	`芽衣@「嗨」		equal-segment	alias-unique
SEEN7401_2	2280	pc-safe	`＊Ｂ@「おわっ」	`＊Ｂ@Woah!	`＊Ｂ@「唔哇」		equal-segment	between-anchors-unique-exact
SEEN7401_2	2296	pc-safe	飛びつくように、腕に抱きつかれた。	She leaps at me, clinging to my arm.	她像是扑过来一样抱住我的手臂。		equal-segment	alias-unique
SEEN7401_2	2298	pc-safe	`＊Ｂ@「やめろって」	`＊Ｂ@Hey, stop it.	`＊Ｂ@「住手啊」		equal-segment	alias-unique
SEEN7401_2	2314	pc-safe	`芽衣@「あ、＊Ａさんも、ちょっと赤くなってます」	`Mei@Ah, looks like you're turning a bit red, too, ＊Ａ-san.	`芽衣@「啊，＊Ａ也有些脸红了」		equal-segment	alias-unique
SEEN7401_2	2316	pc-safe	`＊Ｂ@「からかうな」	`＊Ｂ@Quit teasing.	`＊Ｂ@「不要耍我啊」		equal-segment	alias-unique
SEEN7401_2	2332	pc-safe	`芽衣@「はは…ごめんなさい」	`Mei@Haha... Sorry.	`芽衣@「哈哈…对不起」		equal-segment	alias-unique
SEEN7401_2	2334	pc-safe	`芽衣@「こういうの、ちょっと憧れていたものでして」	`Mei@I've just always wanted to do this kind of thing.	`芽衣@「因为我对这样的情景有些憧憬」		anchor	alias-unique
SEEN7401_2	2336	pc-safe	`＊Ｂ@「いいから、離れてくれ」	`＊Ｂ@That's all right, so just let go now.	`＊Ｂ@「总之先放开我」		equal-segment	alias-unique
SEEN7401_2	2352	pc-safe	`芽衣@「はーい」	`Mei@Oh-kay.	`芽衣@「好的…」		equal-segment	alias-unique
SEEN7401_2	2368	pc-safe	ちょっと残念そうな声をあげて、芽衣ちゃんは、ぱっと手を放した。	She sounds a little disappointed as she lets go of my arm.	芽衣发出略带遗憾的声音放开了我。		equal-segment	alias-unique
SEEN7401_2	2384	pc-safe	`芽衣@「へぇ…」	`Mei@Huh...	`芽衣@「哎…」		equal-segment	alias-repeat-order
SEEN7401_2	2386	pc-safe	そして、なぜかしげしげと、手のひらを眺めていた。	After that, for some reason she kept staring at her palm.	然后不知道为什么一直盯着我的手看。		equal-segment	alias-unique
SEEN7401_2	2388	pc-safe	`＊Ｂ@「なんだよ、それ」	`＊Ｂ@What's the matter?	`＊Ｂ@「看什么呢？」		equal-segment	between-anchors-unique-exact
SEEN7401_2	2390	pc-safe	`芽衣@「あ、いえいえ…」	`Mei@Ah, no...	`芽衣@「啊，没什么…」		anchor	alias-unique
SEEN7401_2	2406	pc-safe	`芽衣@「男の人なんだなぁ、と思いまして」	`Mei@I was just thinking, you really are a man.	`芽衣@「只是觉得，果然是男性的手臂啊」		equal-segment	alias-unique
SEEN7401_2	2408	pc-safe	`＊Ｂ@「いや、別に鍛えてるわけじゃないしな」	`＊Ｂ@Nah, it's not like I particularly train or anything.	`＊Ｂ@「我倒是也没怎么锻炼过」		equal-segment	alias-unique
SEEN7401_2	2410	pc-safe	`芽衣@「それでも、男の人らしかったです」	`Mei@You still seemed manly to me.	`芽衣@「不过我还是觉得很有男人味」		anchor	alias-unique
SEEN7401_2	2426	pc-safe	`芽衣@「腕とか、がっちりしていて…」	`Mei@Your arms were sturdy...	`芽衣@「手臂也很结实…」		equal-segment	alias-unique
SEEN7401_2	2428	pc-safe	`芽衣@「胸板も、ゴツゴツした感じでした」	`Mei@and your chest felt quite rugged.	`芽衣@「胸脯也是很坚硬的感觉」		anchor	alias-unique
SEEN7401_2	2430	pc-safe	`＊Ｂ@「芽衣ちゃんの胸は、ぺたーんって感じだけどな」	`＊Ｂ@Yeah, meanwhile your chest felt quite flat.	`＊Ｂ@「不过芽衣的胸就是平平的感觉啊」		equal-segment	alias-unique
SEEN7401_2	2446	pc-safe	`芽衣@「あ、ひどぉい」	`Mei@Ah, that's mean.	`芽衣@「啊，好过分」		equal-segment	alias-unique
SEEN7401_2	2448	pc-safe	`芽衣@「これから、大きくなるんですからねっ」	`Mei@I'll have you know it'll get bigger someday.	`芽衣@「从现在开始会越来越大的」		anchor	alias-unique
SEEN7401_2	2464	pc-safe	そんな風に言い合っているうちに、二人の姿が小さくなる。	As we joke around with each other, the other pair's silhouettes slowly become smaller.	就在我们言来语去的时候，早苗他们已经走到很远的地方了。		equal-segment	alias-unique
SEEN7401_2	2466	pc-safe	`芽衣@「わっ、見失っちゃう。追いかけましょうっ」	`Mei@Wah, we're going to lose sight of them. Let's follow after them!	`芽衣@「哇，会跟丢的。赶快追上去吧」		anchor	alias-unique
SEEN7401_2	2468	pc-safe	慌てて追いついた。	We hurriedly follow after them.	慌忙追了上去。		equal-segment	alias-unique
SEEN7401_2	2484	pc-safe	`芽衣@「でも、デートって…おにいちゃん、どこ行く気なんだろ？」	`Mei@Still, I'm wondering where Onii-chan plans on going for his date.	`芽衣@「不过这是约会啊…哥哥打算去哪里啊？」		equal-segment	alias-unique
SEEN7401_2	2500	pc-safe	`芽衣@「＊Ａさん、こういう時はどうするんですか？」	`Mei@＊Ａ-san. What're you supposed to do in this kind of situation?	`芽衣@「＊Ａ，这种时候一般会怎么做？」		equal-segment	alias-unique
SEEN7401_2	2502	pc-safe	`＊Ｂ@「俺に訊くな」	`＊Ｂ@Don't ask me.	`＊Ｂ@「别问我」		equal-segment	alias-unique
SEEN7401_2	2504	pc-safe	別に、経験豊富というわけでもない。	It's not like I'm all that experienced in this kind of thing.	我也没有什么经验。		equal-segment	alias-unique
SEEN7401_2	2506	pc-safe	`＊Ｂ@「でも、まぁ…この時間だから、まずはメシじゃないのか？」	`＊Ｂ@But, well... if you take into consideration the time, then I guess he would grab something to eat?	`＊Ｂ@「不过怎么说呢…这个时间应该是去吃饭吧？」		equal-segment	alias-unique
SEEN7401_2	2508	pc-safe	`＊Ｂ@「ちょっと、洒落たレストランにでも行く気なんだと思うが…」	`＊Ｂ@I think he'd try going to some high-class restaurant or something...	`＊Ｂ@「我觉得他应该正想去一家比较有品味的餐厅吧…」		equal-segment	alias-unique
SEEN7401_2	2524	pc-safe	`芽衣@「おにいちゃん、そんなところ知ってるのかなぁ」	`Mei@Does Onii-chan really know of a place like that?	`芽衣@「哥哥他知道这样的地方吗？」		equal-segment	alias-unique
SEEN7401_2	2540	pc-safe	二人の様子を窺ってみる。	We take a look at how the two are doing.	我们把目光移回到两人身上。		equal-segment	alias-unique
SEEN7401_2	2542	pc-safe	ちょうど、春原がうわずった声を上げたところだった。	Sunohara was just about calling out to Sanae-san in a shrill and uncertain voice.	就在这时，春原发出因为紧张而颤抖的声音。		equal-segment	alias-unique
SEEN7401_2	2558	pc-safe	`春原@「あ、あの…早苗さん」	`Sunohara@E-Erm... Sanae-san.	`春原@「那、那个…早苗」		equal-segment	alias-unique
SEEN7401_2	2574	pc-safe	`早苗@「はいっ」	`Sanae@Yes?	`早苗@「嗯」		equal-segment	alias-unique
SEEN7401_2	2576	pc-safe	`春原@「も、もう、お昼ですね」	`Sunohara@S-So it's already afternoon, huh?	`春原@「已、已经到…中午了啊」		anchor	alias-unique
SEEN7401_2	2592	pc-safe	`早苗@「そうですねっ」	`Sanae@It appears so.	`早苗@「是啊」		equal-segment	alias-unique
SEEN7401_2	2608	pc-safe	`春原@「その…どうっすか、近くによく行く店があるんですけど」	`Sunohara@Um... So how about it? There's actually a restaurant near here that I like to go to. 	`春原@「那个…刚好附近就有家我常去的饭店」		equal-segment	alias-unique
SEEN7401_2	2610	pc-safe	`春原@「まずは、食事とか…はは」	`Sunohara@We could start off having something to eat or something... Hahaha.	`春原@「我们先去吃、吃个饭…哈哈」		anchor	alias-unique
SEEN7401_2	2626	pc-safe	`早苗@「あ…」	`Sanae@Ah...	`早苗@「啊…」		equal-segment	alias-unique
SEEN7401_2	2642	pc-safe	`早苗@「ごめんなさい、家で食べてきてしまいました」	`Sanae@I'm sorry, I ate before I left home.	`早苗@「对不起，我是在家吃过饭才来的」		equal-segment	alias-unique
SEEN7401_2	2658	pc-safe	`春原@「えぇーーっ…」	`Sunohara@Eeeeh...?!	`春原@「哎哎──…」		equal-segment	alias-unique
SEEN7401_2	2674	pc-safe	トラブル発生だ。	Trouble has arisen.	麻烦出现了。		equal-segment	alias-unique
SEEN7401_2	2676	pc-safe	さぁて、どうやって切り返す気だろう。	Now, then, I wonder how he plans on getting out of this one.	好，看看他将如何化解这个危机。		equal-segment	alias-unique
SEEN7401_2	2678	pc-safe	いまこそ、春原陽平という男の器が試されているといっても、過言ではない…	It wouldn't be an exaggeration to say that now is the time we will see the true test of the ability of the man known as Youhei Sunohara...	现在完全可以算是试探名为春原阳平的男人的器量的时候…		equal-segment	alias-unique
SEEN7401_2	2694	pc-safe	`春原@「………」	`Sunohara@...	`春原@「………」		equal-segment	between-anchors-unique-exact
SEEN7401_2	2710	pc-safe	だっ！	*WHOOSH*	嗒！		equal-segment	between-anchors-unique-exact
